"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
1312,6,2679.49479,4863.8052,111.08971,2151.0504,50,4.47214
1313,6,2628.82511,5467.48447,109.45593,2249.06223,50,4.47214
1314,6,2713.67927,636.30764,106.28379,2228.3788,50,4.47214
1315,6,2737.30722,1285.46739,108.66314,2243.3654,50,4.47214
1316,6,2789.22746,4187.9181,113.2987,2252.94042,50,4.47214
1317,6,2788.94762,4515.01555,112.90993,2411.29007,50,4.47214
1318,6,2727.48002,4568.56757,109.48938,2172.33686,50,4.47214
1319,6,2704.14249,5544.03853,106.51494,2397.40678,50,4.47214
1320,6,2864.95682,1150.08611,107.47259,2424.77943,50,4.47214
1321,6,2896.35829,5594.89665,107.20645,2307.34182,50,4.47214
1322,6,2917.53017,2827.77842,111.48748,2120.40653,50,4.47214
1323,6,2993.75888,4803.73532,114.05866,2423.05211,50,4.47214
1324,6,2932.85688,5588.87359,114.49745,2174.73643,50,4.47214
1325,6,2985.19551,6260.83357,106.55531,2381.31095,50,4.47214
1326,6,3093.27002,1157.82681,107.18642,2282.50161,50,4.47214
1327,6,3067.07759,2992.06372,110.53936,2435.12831,50,4.47214
1328,6,3023.41159,4589.86334,106.49878,2280.34864,50,4.47214
1329,6,3162.80982,3656.54159,112.75275,2265.66666,50,4.47214
1330,6,3103.18119,5560.20321,113.89423,2189.6427,50,4.47214
1331,6,3178.25445,5868.67339,109.48431,2053.83172,50,4.47214
1332,6,3284.56641,86.64241,109.56254,2487.93593,50,4.47214
1333,6,3279.11125,625.42783,112.82324,2383.2689,50,4.47214
1334,6,3214.8091,2567.30511,107.62424,2296.6511,50,4.47214
1335,6,3272.08452,4818.71672,110.89836,2183.84873,50,4.47214
1336,6,3258.20407,6210.24579,113.1816,2192.10281,50,4.47214
1337,6,3338.34001,190.09193,106.7702,2442.82487,50,4.47214
1338,6,3338.59531,360.76325,107.52803,2113.93681,50,4.47214
1339,6,3355.60891,1517.30146,112.46185,2282.30331,50,4.47214
1340,6,3445.19048,254.20485,106.62884,2272.76695,50,4.47214
1341,6,3493.35481,2025.72039,108.60368,2005.21091,50,4.47214
1342,6,3486.64521,2069.68318,112.99869,2498.68234,50,4.47214
1343,6,3413.55011,2785.33239,113.97536,2139.54126,50,4.47214
1344,6,3454.99651,4049.46196,108.35274,2177.91195,50,4.47214
1345,6,3552.6806,844.56989,106.41565,2253.7732,50,4.47214
1346,6,3543.19906,1796.09731,106.99382,2092.08476,50,4.47214
1347,6,3577.67052,2425.62794,110.78678,2466.43545,50,4.47214
1348,6,3582.74254,2869.10088,109.9713,2191.13894,50,4.47214
1349,6,3523.64661,3086.79154,112.66817,2469.21668,50,4.47214
1350,6,3526.97004,5967.51165,107.49926,2063.73383,50,4.47214
1351,6,3603.11905,3541.82846,113.16588,2304.00247,50,4.47214
1352,6,3796.86627,1630.48076,112.20869,2332.54734,50,4.47214
1353,6,3719.36542,2058.61244,110.00194,2378.31386,50,4.47214
1354,6,3744.81182,4148.86086,111.99653,2261.69139,50,4.47214
1355,6,3884.16591,2723.5997,112.06376,2317.41829,50,4.47214
1356,6,3874.96894,4933.42238,108.81202,2232.62935,50,4.47214
1357,6,3906.24505,5048.28957,112.59803,2382.49706,50,4.47214
1358,6,4086.30718,704.85038,107.79247,2069.79673,50,4.47214
1359,6,4016.59291,1879.87781,110.88465,2006.95581,50,4.47214
1360,6,4077.88447,5795.05216,106.91604,2465.37003,50,4.47214
1361,6,4024.45749,6180.73302,107.12893,2411.12589,50,4.47214
1362,6,4195.91207,1623.95792,113.29945,2068.50958,50,4.47214
1363,6,4173.96451,2230.554,111.19355,2005.40396,50,4.47214
1364,6,4174.57012,5881.90362,110.28803,2495.79217,50,4.47214
1365,6,4209.98742,724.35085,112.62443,2327.07053,50,4.47214
1366,6,4292.73163,2034.73043,110.92738,2065.4257,50,4.47214
1367,6,4206.32147,2309.21451,114.05849,2386.82847,50,4.47214
1368,6,4238.99374,5467.69204,109.03214,2471.12262,50,4.47214
1369,6,4215.60899,6197.1063,107.13693,2484.36778,50,4.47214
1370,6,4358.12223,37.38117,108.13966,2379.89209,50,4.47214
1371,6,4313.99333,1261.62192,112.97764,2195.95839,50,4.47214
1372,6,4349.54784,1557.98457,113.08989,2447.85838,50,4.47214
1373,6,4312.74258,1657.74169,111.20659,2481.66951,50,4.47214
1374,6,4314.20413,3823.68791,112.85688,2262.99795,50,4.47214
1375,6,4338.52796,5303.90521,109.25157,2238.48944,50,4.47214
1376,6,4342.17312,6077.49781,111.59226,2385.8795,50,4.47214
1377,6,4414.6183,1166.33615,112.07411,2458.57796,50,4.47214
1378,6,4406.09607,1249.69972,107.23216,2038.84335,50,4.47214
1379,6,4434.5702,2657.63013,112.28472,2287.4991,50,4.47214
1380,6,4582.08056,3108.17663,107.92807,2063.12678,50,4.47214
1381,6,4697.04392,1635.372,108.22185,2209.88481,50,4.47214
1382,6,4740.3187,1943.85012,111.21133,2388.91908,50,4.47214
1383,6,4716.97439,2396.35249,108.91981,2138.30765,50,4.47214
1384,6,4728.74701,2526.10195,113.00556,2484.68612,50,4.47214
1385,6,4757.51375,2963.7112,107.07434,2218.04698,50,4.47214
1386,6,4742.24781,3390.72947,108.16787,2356.73645,50,4.47214
1387,6,4889.56135,2647.18572,114.588,2005.91476,50,4.47214
1388,6,4877.47693,3591.31352,112.40455,2459.48307,50,4.47214
1389,6,4835.45824,4009.9035,108.43438,2302.82626,50,4.47214
1390,6,4846.78031,5365.04852,106.87499,2342.41688,50,4.47214
1391,6,4911.5628,1557.44699,108.97581,2170.97732,50,4.47214
1392,6,4948.24124,3003.02036,109.08798,2113.33294,50,4.47214
1393,6,4970.68577,3533.11987,109.86248,2349.14682,50,4.47214
1394,6,4974.10916,3715.23155,110.72745,2220.12889,50,4.47214
1395,6,4919.82759,4872.15059,108.30384,2151.96548,50,4.47214
1396,6,4982.72623,4964.30949,106.86221,2033.81516,50,4.47214
1397,6,4982.57742,4948.2439,107.96426,2283.44142,50,4.47214
1398,6,4989.85708,5522.84453,108.69451,2025.07855,50,4.47214
1399,6,5043.26462,2846.07866,110.58612,2492.97782,50,4.47214
1400,6,5190.56331,1466.27566,111.90587,2120.08521,50,4.47214
1401,6,5104.61424,2609.63799,112.45402,2492.75933,50,4.47214
1402,6,5148.4746,4154.99814,108.3901,2147.64674,50,4.47214
1403,6,5173.35101,4943.18566,107.7678,2412.2607,50,4.47214
1404,6,5287.19936,1293.46776,108.8577,2468.04911,50,4.47214
1405,6,5249.32376,3223.97191,108.97499,2394.24367,50,4.47214
1406,6,5273.01397,3905.99647,111.14113,2211.36937,50,4.47214
1407,6,5238.64499,4425.35423,112.90585,2309.47226,50,4.47214
1408,6,5233.50112,5700.71316,106.18996,2080.617,50,4.47214
1409,6,5315.47127,1395.11448,113.0657,2235.48003,50,4.47214
1410,6,5366.20014,1885.37331,109.25833,2219.67643,50,4.47214
1411,6,5374.03898,3952.76584,113.31825,2353.83089,50,4.47214
1412,6,5370.65209,5177.93409,109.39217,2322.64,50,4.47214
1413,6,5415.60765,442.43637,111.42902,2378.25046,50,4.47214
1414,6,5455.89048,779.22283,108.65139,2247.31119,50,4.47214
1415,6,5482.67323,5757.1799,106.8729,2152.2992,50,4.47214
1416,6,5579.08824,1314.12678,106.41198,2407.62173,50,4.47214
1417,6,5523.55217,2042.5311,109.49237,2222.79008,50,4.47214
1418,6,5525.16785,3176.30596,112.18375,2367.89556,50,4.47214
1419,6,5568.67658,3534.71569,108.35513,2434.76128,50,4.47214
1420,6,5522.88004,4444.65356,112.58365,2189.72679,50,4.47214
1421,6,5517.87348,5700.32593,110.24457,2095.23343,50,4.47214
1422,6,5661.41465,1022.21724,112.8909,2004.12948,50,4.47214
1423,6,5694.62237,2905.23521,107.7648,2276.67525,50,4.47214
1424,6,5653.38059,3816.41208,112.23502,2437.00609,50,4.47214
1425,6,5647.76961,5184.55151,111.59208,2041.56644,50,4.47214
1426,6,5738.34419,633.33097,110.15763,2150.07209,50,4.47214
1427,6,5808.26962,3226.20515,112.59788,2179.45626,50,4.47214
1428,6,5840.84426,3461.89346,106.87519,2073.44913,50,4.47214
1429,6,5826.57122,4180.2217,107.30811,2047.78494,50,4.47214
1430,6,5867.92329,4859.37904,109.81214,2368.02105,50,4.47214
1431,6,5875.37791,5386.01502,111.49383,2260.15072,50,4.47214
1432,6,5928.47109,2536.02859,111.83366,2354.26696,50,4.47214
1433,6,5995.19937,4112.29494,109.84608,2412.45692,50,4.47214
1434,6,5959.1716,6055.94759,107.72639,2014.88781,50,4.47214
1435,6,6135.69686,2402.4456,107.56509,2480.45156,50,4.47214
1436,6,6143.57696,2846.82376,113.36273,2305.65659,50,4.47214
1437,6,6160.94208,3212.24064,113.34697,2212.99273,50,4.47214
1438,6,6214.19237,906.99633,109.37364,2282.24958,50,4.47214
1439,6,6299.18161,3844.67432,112.40312,2110.38813,50,4.47214
1440,6,6241.23758,4510.53624,107.03999,2106.7679,50,4.47214
1441,6,6394.62447,2403.01683,112.23782,2176.04446,50,4.47214
1442,6,6312.79447,3537.61299,110.0931,2307.9857,50,4.47214
1443,6,6399.39085,4173.76767,110.3228,2396.69041,50,4.47214
1444,6,6354.4254,4518.62069,113.16613,2157.47794,50,4.47214
1445,6,6332.97332,5452.71813,111.40609,2271.12388,50,4.47214
1446,6,6372.80828,5873.92557,114.03066,2316.38802,50,4.47214
1447,6,6369.19054,6047.01795,114.532,2475.86192,50,4.47214
1448,7,44.06202,864.92947,112.29964,2074.83199,50,4.47214
1449,7,24.65577,1395.71641,110.73345,2262.61665,50,4.47214
1450,7,51.33387,1652.45307,113.65717,2327.24336,50,4.47214
1451,7,29.74733,2702.15631,106.70015,2004.16236,50,4.47214
1452,7,86.72717,3611.7129,113.24968,2049.79971,50,4.47214
1453,7,59.76621,3964.87421,113.08775,2011.57031,50,4.47214
1454,7,42.15011,4216.02351,109.13201,2195.19018,50,4.47214
1455,7,43.146,4574.82841,110.44116,2361.775,50,4.47214
1456,7,70.05452,5367.80952,112.31372,2048.71552,50,4.47214
1457,7,195.52553,193.34562,113.61195,2314.73055,50,4.47214
1458,7,115.44498,1137.42138,110.39641,2478.83472,50,4.47214
1459,7,184.02277,2855.69424,106.98555,2025.36765,50,4.47214
1460,7,128.28063,4650.46446,113.4939,2093.1116,50,4.47214
1461,7,171.02233,5109.22748,113.34031,2423.99051,50,4.47214
1462,7,275.49664,2936.31406,113.63732,2387.21113,50,4.47214
1463,7,228.97419,3016.28404,111.60884,2450.3384,50,4.47214
1464,7,231.47725,3599.91999,110.5473,2420.03651,50,4.47214
1465,7,343.73028,867.27897,106.31678,2075.0257,50,4.47214
1466,7,383.19816,2729.51555,106.26804,2056.77745,50,4.47214
1467,7,322.16815,3731.80829,114.45344,2222.98103,50,4.47214
1468,7,305.72183,4908.05538,112.73979,2128.5039,50,4.47214
1469,7,388.42443,5253.07692,108.82076,2355.98872,50,4.47214
1470,7,304.54193,6236.29582,110.22985,2486.07972,50,4.47214
1471,7,361.16325,6271.41,108.95497,2354.99055,50,4.47214
1472,7,458.99573,1349.16279,108.35555,2268.49713,50,4.47214
1473,7,440.91524,1697.91938,107.33721,2073.19666,50,4.47214
1474,7,416.05933,1945.11264,106.49059,2168.12958,50,4.47214
1475,7,494.61964,2132.51844,111.10356,2009.00767,50,4.47214
1476,7,411.88912,2605.47609,112.20224,2468.64941,50,4.47214
1477,7,415.68774,3272.02159,106.81247,2068.57331,50,4.47214
1478,7,466.47355,4180.00279,107.14271,2369.32173,50,4.47214
1479,7,597.79718,2683.65786,107.77167,2308.41603,50,4.47214
1480,7,645.06031,694.98421,113.67272,2096.6096,50,4.47214
1481,7,677.13025,3738.35064,111.42056,2307.68425,50,4.47214
1482,7,750.5524,1396.6769,106.63209,2485.93831,50,4.47214
1483,7,735.52092,3205.34183,107.09231,2204.06769,50,4.47214
1484,7,795.28764,5136.65208,106.64619,2319.5351,50,4.47214
1485,7,784.58095,5860.65506,107.62503,2488.45549,50,4.47214
1486,7,816.5167,5347.05061,114.50622,2242.40635,50,4.47214
1487,7,964.77835,2002.20224,114.5382,2282.67534,50,4.47214
1488,7,958.69885,2581.27217,109.96195,2365.7903,50,4.47214
1489,7,982.14397,3119.76482,106.66987,2310.76688,50,4.47214
1490,7,947.45094,3614.79666,114.23869,2446.20249,50,4.47214
1491,7,908.13009,4335.81154,106.87552,2456.83877,50,4.47214
1492,7,996.34641,5297.87207,107.26691,2480.15841,50,4.47214
1493,7,994.11498,5237.24868,107.75672,2415.43345,50,4.47214
1494,7,957.60187,6111.68373,109.83156,2061.60646,50,4.47214
1495,7,969.51515,6386.9923,106.975,2101.85317,50,4.47214
1496,7,1041.28063,437.57849,111.50038,2011.72951,50,4.47214
1497,7,1040.74683,790.85623,113.28682,2423.34116,50,4.47214
1498,7,1042.49531,2523.41217,107.63326,2071.76018,50,4.47214
1499,7,1098.15588,4518.57517,108.57988,2286.31934,50,4.47214
1500,7,1011.08052,6288.01921,109.5056,2017.08675,50,4.47214
1501,7,1186.39633,815.73139,111.3327,2266.81024,50,4.47214
1502,7,1176.85945,2705.92524,113.84764,2096.88963,50,4.47214
1503,7,1168.91372,3728.08776,106.913,2133.3479,50,4.47214
1504,7,1159.03869,4735.43871,107.36278,2405.92345,50,4.47214
1505,7,1189.04142,4890.8234,108.42528,2456.86369,50,4.47214
1506,7,1152.04797,4993.87285,109.67949,2468.07854,50,4.47214
1507,7,1189.62302,5474.66644,110.88907,2134.60305,50,4.47214
1508,7,1137.78774,5771.74275,108.95027,2157.99024,50,4.47214
1509,7,1203.85011,2849.6613,113.37766,2027.34436,50,4.47214
1510,7,1271.83711,2990.5963,108.46576,2111.75755,50,4.47214
1511,7,1218.08488,3559.34417,109.6619,2053.9379,50,4.47214
1512,7,1234.1969,4995.16036,111.31026,2237.70434,50,4.47214
1513,7,1245.0113,4972.85819,107.42598,2189.83824,50,4.47214
1514,7,1383.27265,151.01718,107.60015,2176.2869,50,4.47214
1515,7,1309.75253,139.86471,107.28543,2075.23396,50,4.47214
1516,7,1307.49211,783.10363,113.99243,2045.02474,50,4.47214
1517,7,1362.53288,724.30973,110.11016,2183.19281,50,4.47214
1518,7,1376.78062,3776.95846,107.48563,2170.70937,50,4.47214
1519,7,1467.75362,2669.3183,111.52475,2438.54206,50,4.47214
1520,7,1469.11061,3474.60904,112.32511,2173.46897,50,4.47214
1521,7,1468.09392,5681.1383,107.98174,2268.52852,50,4.47214
1522,7,1570.82833,1001.43889,112.29386,2226.94605,50,4.47214
1523,7,1529.3915,2600.66091,108.52463,2121.14443,50,4.47214
1524,7,1561.03372,2707.43668,112.77477,2400.50753,50,4.47214
1525,7,1508.91328,5063.39976,109.96001,2426.64687,50,4.47214
1526,7,1529.11704,5362.13412,109.62585,2325.42463,50,4.47214
1527,7,1643.56542,1909.26501,112.68332,2210.30361,50,4.47214
1528,7,1678.19772,2325.51277,110.76633,2323.70824,50,4.47214
1529,7,1603.08603,2981.74321,108.7891,2139.77991,50,4.47214
1530,7,1659.38936,2914.09352,114.40352,2469.65594,50,4.47214
1531,7,1665.46216,3267.90791,114.26801,2106.28248,50,4.47214
1532,7,1634.30431,3636.31258,110.38164,2066.64356,50,4.47214
1533,7,1687.13319,4562.83731,109.56877,2032.62021,50,4.47214
1534,7,1610.07584,5083.37873,113.10519,2394.4,50,4.47214
1535,7,1697.9328,5909.50215,110.91206,2169.27473,50,4.47214
1536,7,1663.64433,6365.77887,108.25885,2041.31998,50,4.47214
1537,7,1793.68887,2682.7829,114.05364,2102.84233,50,4.47214
1538,7,1735.68541,3781.69204,110.95812,2129.80313,50,4.47214
1539,7,1808.8693,264.67185,107.44329,2453.98182,50,4.47214
1540,7,1887.0448,1891.11031,112.68045,2195.82761,50,4.47214
1541,7,1899.45262,2168.98341,113.17115,2209.30345,50,4.47214
1542,7,1873.56329,2205.8422,107.07362,2064.00081,50,4.47214
1543,7,1883.53439,3970.32587,110.97378,2410.15751,50,4.47214
1544,7,1915.79535,2393.29602,112.51581,2303.00727,50,4.47214
1545,7,1921.53465,3203.90143,112.49955,2284.47275,50,4.47214
1546,7,2080.98505,3873.85534,107.89218,2254.22244,50,4.47214
1547,7,2060.96478,4294.9199,109.86053,2487.50569,50,4.47214
1548,7,2071.69343,4639.73502,113.95985,2269.92144,50,4.47214
1549,7,2087.68302,6022.41664,109.95621,2027.03372,50,4.47214
1550,7,2156.04669,1112.152,110.65243,2112.41942,50,4.47214
1551,7,2144.01654,1523.35679,108.79701,2365.7562,50,4.47214
1552,7,2106.3572,4745.72011,110.7738,2414.32004,50,4.47214
1553,7,2174.96282,5305.19384,110.21961,2304.02779,50,4.47214
1554,7,2221.89837,476.60908,111.90548,2091.36792,50,4.47214
1555,7,2255.27434,5440.83758,108.42924,2474.89044,50,4.47214
1556,7,2352.72688,5978.22691,109.81277,2302.82498,50,4.47214
1557,7,2470.80527,21.39457,107.46046,2134.96221,50,4.47214
1558,7,2419.3031,1098.09454,110.86298,2150.15275,50,4.47214
1559,7,2489.7347,1818.59945,108.41034,2345.65857,50,4.47214
1560,7,2472.06693,5671.04702,108.5461,2273.35948,50,4.47214
1561,7,2556.16844,1421.50481,113.40541,2486.81037,50,4.47214
1562,7,2520.78445,6335.00561,112.19836,2086.14123,50,4.47214
1563,7,2691.96695,33.39401,106.68583,2271.55464,50,4.47214
1564,7,2678.92552,2539.19031,110.15064,2238.75714,50,4.47214
1565,7,2692.49797,3332.75623,107.39315,2209.88634,50,4.47214
1566,7,2713.8205,2445.45291,113.08194,2260.47367,50,4.47214
1567,7,2784.23121,2726.86134,109.67917,2437.77392,50,4.47214
1568,7,2791.68272,4384.06496,106.54943,2217.30099,50,4.47214
1569,7,2721.35212,5197.17556,113.12129,2386.91832,50,4.47214
1570,7,2772.16851,6198.06672,107.15451,2205.22788,50,4.47214
1571,7,2743.44772,6218.30996,112.48457,2012.84778,50,4.47214
1572,7,2861.51521,805.73243,114.25274,2140.17293,50,4.47214
1573,7,2884.02897,1812.80429,111.75404,2044.76915,50,4.47214
1574,7,2833.24654,3721.13867,113.27993,2428.22918,50,4.47214
1575,7,2814.86603,4204.8374,113.18889,2326.52856,50,4.47214
1576,7,3041.37444,3352.56465,111.74428,2448.46844,50,4.47214
1577,7,3038.50627,5245.30869,110.98381,2086.50231,50,4.47214
1578,7,3075.57751,5255.75367,110.98091,2398.42343,50,4.47214
1579,7,3106.99247,3122.06102,113.22352,2250.26599,50,4.47214
1580,7,3101.99896,3561.41381,110.79523,2409.73442,50,4.47214
1581,7,3182.36037,5006.76494,106.18853,2035.63422,50,4.47214
1582,7,3177.7215,5284.12987,114.0647,2492.50755,50,4.47214
1583,7,3174.30793,5271.61887,106.19092,2430.06804,50,4.47214
1584,7,3128.27438,6363.02859,109.97122,2347.13931,50,4.47214
1585,7,3195.44059,6329.44348,109.48017,2047.46696,50,4.47214
1586,7,3293.89161,2746.24495,110.19433,2093.47112,50,4.47214
1587,7,3384.98113,44.20086,113.58792,2190.08172,50,4.47214
1588,7,3378.23986,217.68883,107.32416,2449.73041,50,4.47214
1589,7,3345.07929,1404.48594,113.09226,2251.34637,50,4.47214
1590,7,3348.75826,2562.81883,114.28909,2213.46403,50,4.47214
1591,7,3332.66729,2778.16566,111.20734,2371.83837,50,4.47214
1592,7,3494.0012,2265.86633,108.89521,2467.4703,50,4.47214
1593,7,3460.34233,2416.43061,106.25119,2391.04422,50,4.47214
1594,7,3417.02795,4199.47703,107.70147,2045.03367,50,4.47214
1595,7,3494.28493,4542.13011,113.0522,2180.8543,50,4.47214
1596,7,3588.68174,1625.4179,114.56225,2246.9957,50,4.47214
1597,7,3596.08138,2607.20837,110.42227,2192.6143,50,4.47214
1598,7,3589.05713,3443.43172,108.24068,2251.61439,50,4.47214
1599,7,3517.79766,4085.78133,111.86303,2292.72035,50,4.47214
1600,7,3601.50746,4596.7257,107.1164,2284.7208,50,4.47214
1601,7,3782.59613,296.04456,112.80341,2419.97888,50,4.47214
1602,7,3742.29409,338.51268,106.25215,2134.38226,50,4.47214
1603,7,3774.07697,471.1396,109.51224,2185.42745,50,4.47214
1604,7,3702.51442,616.40907,108.76687,2058.48273,50,4.47214
1605,7,3752.97747,2197.65271,110.20442,2070.58801,50,4.47214
1606,7,3743.57241,3868.97103,111.18452,2366.32107,50,4.47214
1607,7,3702.09761,3859.11904,113.62405,2001.36103,50,4.47214
1608,7,3701.24621,4548.79914,109.48004,2312.18992,50,4.47214
1609,7,3843.93998,1310.10185,109.65961,2175.06704,50,4.47214
1610,7,3813.69686,1865.38981,111.73557,2403.65747,50,4.47214
1611,7,3873.46114,4833.10129,108.35122,2185.88313,50,4.47214
1612,7,3847.28717,5742.74957,110.93538,2453.82473,50,4.47214
1613,7,3860.07967,6161.48473,111.75939,2491.58542,50,4.47214
1614,7,3954.94124,5856.71158,109.71985,2174.81664,50,4.47214
1615,7,3968.4916,6073.77894,113.10917,2055.43126,50,4.47214
1616,7,4008.98938,1634.00972,111.2991,2128.92165,50,4.47214
1617,7,4025.69888,1961.22772,113.26643,2411.58496,50,4.47214
1618,7,4080.87526,2293.8936,108.19037,2296.00687,50,4.47214
1619,7,4112.66108,5226.48977,111.2116,2073.86452,50,4.47214
1620,7,4147.40582,5548.87487,111.35948,2075.65919,50,4.47214
1621,7,4131.35777,5967.23442,110.3559,2362.22418,50,4.47214
1622,7,4259.51666,3585.45515,113.80358,2280.79319,50,4.47214
1623,7,4263.30366,4668.62729,108.24591,2166.56873,50,4.47214
1624,7,4322.44425,83.69401,112.49555,2284.48026,50,4.47214
1625,7,4313.94272,864.57194,114.44658,2198.0492,50,4.47214
1626,7,4347.56794,2593.50937,109.32693,2460.35653,50,4.47214
1627,7,4346.74608,3021.62122,112.1681,2440.80084,50,4.47214
1628,7,4343.02736,4059.90139,108.43088,2431.82523,50,4.47214
1629,7,4400.38835,630.23903,109.1598,2093.52965,50,4.47214
1630,7,4457.41886,3406.4359,114.34385,2453.83445,50,4.47214
1631,7,4425.69658,4509.26634,114.51319,2031.00329,50,4.47214
1632,7,4456.17639,4840.67996,112.99087,2132.60666,50,4.47214
1633,7,4561.09726,1934.9953,112.54514,2188.91478,50,4.47214
1634,7,4568.38764,4432.42945,107.14654,2177.51931,50,4.47214
1635,7,4551.78663,5440.80554,109.10581,2474.21167,50,4.47214
1636,7,4666.13937,188.48276,108.69574,2177.83816,50,4.47214
1637,7,4614.36926,532.46965,108.25083,2489.71604,50,4.47214
1638,7,4635.32713,2607.70906,112.07423,2261.36769,50,4.47214
1639,7,4641.92175,4693.69952,111.51685,2180.35938,50,4.47214
1640,7,4679.93682,5156.72861,113.46414,2256.82275,50,4.47214
1641,7,4789.67692,69.69329,107.78214,2453.56594,50,4.47214
1642,7,4795.73319,2384.19306,110.3785,2060.5877,50,4.47214
1643,7,4723.87039,4565.36898,111.38918,2438.34479,50,4.47214
